"UniqueID","Popular.fctr","Popular.fctr.predict.All.X.glm.prob","Popular.fctr.predict.All.X.glm","Popular.fctr.predict.All.X.glm.accurate"
3815,"N",0.047115352638152,"N",TRUE
3810,"N",2.22044604925031e-16,"N",TRUE
3791,"N",7.5194201615089e-10,"N",TRUE
3788,"Y",0.372804192350626,"N",FALSE
3786,"Y",0.911377451267669,"Y",TRUE
3783,"N",0.818473417210129,"Y",FALSE
3781,"Y",0.932353405778923,"Y",TRUE
3774,"Y",0.999999999876578,"Y",TRUE
3773,"N",0.000898529015526457,"N",TRUE
3770,"N",0.110863894694512,"N",TRUE
3768,"N",2.22044604925031e-16,"N",TRUE
3766,"N",0.00993731751004652,"N",TRUE
3765,"Y",0.0607180505393317,"N",FALSE
3764,"N",0.028036695955692,"N",TRUE
3763,"N",0.173635909589773,"N",TRUE
3760,"N",0.715939554570183,"Y",FALSE
3757,"N",0.00989642374172984,"N",TRUE
3754,"N",2.22044604925031e-16,"N",TRUE
3750,"Y",0.77170064676831,"Y",TRUE
3748,"N",5.37746946005321e-11,"N",TRUE
3746,"N",0.00365677723575831,"N",TRUE
3745,"Y",0.942300738369677,"Y",TRUE
3744,"N",0.0765476771586743,"N",TRUE
3743,"Y",2.22044604925031e-16,"N",FALSE
3740,"N",2.11972222112635e-09,"N",TRUE
3738,"N",0.0014846135100584,"N",TRUE
3725,"Y",0.580031941656429,"Y",TRUE
3724,"N",0.100111803586803,"N",TRUE
3723,"N",0.0340425007107581,"N",TRUE
3720,"N",0.0502606017108129,"N",TRUE
3903,"N",0.00716549302333771,"N",TRUE
3902,"N",2.22044604925031e-16,"N",TRUE
3900,"N",4.87968177509806e-11,"N",TRUE
3901,"Y",0.588282859559861,"Y",TRUE
3899,"N",2.18187298608328e-11,"N",TRUE
3898,"N",1.16520243026674e-10,"N",TRUE
3897,"N",0.0184522416112509,"N",TRUE
3896,"N",0.155322561250811,"N",TRUE
3894,"Y",0.738238990681067,"Y",TRUE
3889,"N",2.22044604925031e-16,"N",TRUE
3885,"N",2.22044604925031e-16,"N",TRUE
3882,"Y",8.91256037145229e-11,"N",FALSE
3881,"N",0.0521859984350189,"N",TRUE
3875,"N",0.826619641146845,"Y",FALSE
3873,"Y",0.857357849765037,"Y",TRUE
3869,"Y",0.8742926653569,"Y",TRUE
3864,"N",0.023830708698235,"N",TRUE
3854,"N",1.13382344873161e-12,"N",TRUE
3851,"Y",0.774074082262543,"Y",TRUE
3840,"N",0.0224355635737785,"N",TRUE
3837,"Y",0.852822405948743,"Y",TRUE
3835,"Y",0.822192762423184,"Y",TRUE
3834,"N",7.14072715228237e-12,"N",TRUE
3830,"N",4.57712922499758e-06,"N",TRUE
3829,"N",0.0603349055843682,"N",TRUE
3823,"Y",0.959841674359256,"Y",TRUE
3821,"N",0.0103688080931407,"N",TRUE
4017,"N",2.22044604925031e-16,"N",TRUE
4014,"N",2.22044604925031e-16,"N",TRUE
4009,"N",0.061496106526716,"N",TRUE
4008,"N",0.747560000433003,"Y",FALSE
4007,"N",0.0916116458677366,"N",TRUE
4003,"N",1.37018597236965e-10,"N",TRUE
3993,"N",0.280943243933464,"N",TRUE
3992,"N",0.000448723546354111,"N",TRUE
3991,"N",0.000290317160579504,"N",TRUE
3984,"N",0.00743685832444127,"N",TRUE
3983,"Y",0.928872736454498,"Y",TRUE
3982,"N",2.22044604925031e-16,"N",TRUE
3980,"N",0.00370929445943565,"N",TRUE
3979,"N",0.0797622810795665,"N",TRUE
3976,"Y",0.306692956824859,"N",FALSE
3972,"N",2.55424496754809e-11,"N",TRUE
3971,"N",1.18273955381206e-10,"N",TRUE
3970,"N",1.50934273936412e-10,"N",TRUE
3969,"N",0.381952175976925,"N",TRUE
3966,"Y",0.38683793171267,"N",FALSE
3964,"N",1.0670137098151e-09,"N",TRUE
3961,"Y",0.543277983524652,"Y",TRUE
3960,"Y",0.234310894957892,"N",FALSE
3959,"N",0.00333893022113166,"N",TRUE
3954,"N",1.61345484396418e-11,"N",TRUE
3950,"N",2.22044604925031e-16,"N",TRUE
3948,"N",0.239410546890195,"N",TRUE
3946,"N",0.756234315115719,"Y",FALSE
3945,"N",0.0377494573121725,"N",TRUE
3943,"N",0.000955342568659044,"N",TRUE
3939,"N",0.0100550163647608,"N",TRUE
3936,"N",0.00233104504837398,"N",TRUE
3933,"N",0.00749050750874968,"N",TRUE
3932,"N",2.94237586551891e-11,"N",TRUE
3929,"N",0.173533450964009,"N",TRUE
3928,"N",1.03095190948393e-09,"N",TRUE
3927,"Y",0.943691294728146,"Y",TRUE
3921,"Y",0.975494571980621,"Y",TRUE
4117,"N",2.22044604925031e-16,"N",TRUE
4116,"N",0.00154704047469213,"N",TRUE
4114,"N",0.0325933170396703,"N",TRUE
4105,"N",1.75527254073868e-13,"N",TRUE
4104,"N",2.4283750177005e-10,"N",TRUE
4103,"N",0.0277098869819929,"N",TRUE
4101,"N",3.55268125955067e-10,"N",TRUE
4100,"N",0.132535077666375,"N",TRUE
4099,"N",7.65670107304299e-11,"N",TRUE
4098,"N",2.22044604925031e-16,"N",TRUE
4095,"N",0.0236280446363244,"N",TRUE
4090,"Y",0.298542330624806,"N",FALSE
4084,"N",0.0833259849696449,"N",TRUE
4074,"Y",0.645540163937375,"Y",TRUE
4069,"N",0.00110558068414737,"N",TRUE
4054,"N",0.0289513692409883,"N",TRUE
4053,"N",0.0349504127876746,"N",TRUE
4052,"N",0.0202279566144339,"N",TRUE
4040,"N",0.0334952360726921,"N",TRUE
4038,"N",0.126677993996774,"N",TRUE
4034,"N",0.0353658087795978,"N",TRUE
4031,"N",0.00366541445470227,"N",TRUE
4030,"N",0.00331470283810347,"N",TRUE
4028,"N",0.0135889661486756,"N",TRUE
4023,"N",0.00948171414960937,"N",TRUE
4021,"N",0.0112689939336947,"N",TRUE
4212,"N",2.22044604925031e-16,"N",TRUE
4208,"N",0.0476921132020761,"N",TRUE
4204,"N",8.39964779966768e-11,"N",TRUE
4189,"Y",0.86410547822603,"Y",TRUE
4188,"N",1.25981398259292e-10,"N",TRUE
4186,"N",0.116568949458412,"N",TRUE
4184,"N",0.0167215528520954,"N",TRUE
4182,"N",0.000876853028533947,"N",TRUE
4180,"N",0.025502733804441,"N",TRUE
4177,"N",0.637729249677635,"Y",FALSE
4175,"N",0.0296498105134246,"N",TRUE
4174,"N",0.00712589508300354,"N",TRUE
4173,"Y",0.602789572014575,"Y",TRUE
4171,"Y",0.79972921212791,"Y",TRUE
4170,"N",0.0105113373720863,"N",TRUE
4167,"Y",0.975087029492282,"Y",TRUE
4164,"N",0.0516786053556999,"N",TRUE
4163,"N",0.00810332276446898,"N",TRUE
4158,"N",0.0714857912445921,"N",TRUE
4157,"Y",0.578279892766588,"Y",TRUE
4154,"Y",0.875153380998415,"Y",TRUE
4153,"N",0.00911706162418332,"N",TRUE
4152,"N",2.91478540359482e-09,"N",TRUE
4143,"N",0.0535872836080748,"N",TRUE
4137,"N",0.0012085935527866,"N",TRUE
4134,"N",0.800244573218266,"Y",FALSE
4132,"N",0.0144770336571607,"N",TRUE
4131,"N",7.51702517347631e-12,"N",TRUE
4130,"N",8.08808862269131e-06,"N",TRUE
4129,"N",0.00908572502466494,"N",TRUE
4125,"N",0.102878251362053,"N",TRUE
4229,"N",3.50695826058289e-11,"N",TRUE
4228,"N",2.22044604925031e-16,"N",TRUE
4227,"N",0.314641806802083,"N",TRUE
4221,"N",0.0319002051356517,"N",TRUE
4219,"N",0.176818604040322,"N",TRUE
4251,"N",2.22044604925031e-16,"N",TRUE
4247,"N",0.0288838368729808,"N",TRUE
4245,"N",2.22044604925031e-16,"N",TRUE
4244,"N",0.0961499258963652,"N",TRUE
4237,"N",0.0533467961053658,"N",TRUE
4233,"Y",0.91158594011013,"Y",TRUE
4342,"N",2.22044604925031e-16,"N",TRUE
4340,"N",2.22044604925031e-16,"N",TRUE
4339,"N",2.22044604925031e-16,"N",TRUE
4337,"N",2.22044604925031e-16,"N",TRUE
4333,"Y",0.998869873327338,"Y",TRUE
4331,"N",0.394325161227802,"N",TRUE
4330,"N",3.09505136704878e-11,"N",TRUE
4327,"N",0.155087451416706,"N",TRUE
4325,"N",1.94355391623828e-11,"N",TRUE
4322,"N",8.35739170219671e-11,"N",TRUE
4321,"N",0.0540699480822714,"N",TRUE
4315,"N",0.0810614026199698,"N",TRUE
4295,"N",0.782579207350964,"Y",FALSE
4293,"N",1.1601311668968e-10,"N",TRUE
4292,"N",0.00998502501465941,"N",TRUE
4291,"N",0.522608612937209,"Y",FALSE
4275,"N",0.0437836979473306,"N",TRUE
4274,"N",1.01658523238049e-10,"N",TRUE
4268,"N",2.22044604925031e-16,"N",TRUE
4267,"N",0.278363138520551,"N",TRUE
4266,"Y",0.818306068705512,"Y",TRUE
4264,"N",0.0265238256443327,"N",TRUE
4263,"N",0.051557848332018,"N",TRUE
4261,"N",0.0614668348009199,"N",TRUE
4436,"N",2.22044604925031e-16,"N",TRUE
4432,"N",2.22044604925031e-16,"N",TRUE
4430,"N",0.0944105185601643,"N",TRUE
4429,"N",0.018038271397165,"N",TRUE
4425,"N",4.07993492429675e-13,"N",TRUE
4423,"N",2.22044604925031e-16,"N",TRUE
4422,"N",1.1069020380324e-10,"N",TRUE
4418,"N",4.62118529604655e-11,"N",TRUE
4417,"N",2.22044604925031e-16,"N",TRUE
4415,"Y",0.38154199700339,"N",FALSE
4414,"N",3.16067887756207e-11,"N",TRUE
4410,"N",1.62751439241631e-10,"N",TRUE
4408,"N",0.0273841500413989,"N",TRUE
4407,"N",0.00938826916405874,"N",TRUE
4403,"N",0.014141258941082,"N",TRUE
4402,"N",3.40432093575117e-09,"N",TRUE
4401,"N",0.0732163473647152,"N",TRUE
4400,"N",2.22044604925031e-16,"N",TRUE
4399,"N",0.0385377003520323,"N",TRUE
4397,"N",0.787579075724167,"Y",FALSE
4395,"N",0.00309037071638295,"N",TRUE
4388,"N",1.31870210020561e-10,"N",TRUE
4387,"Y",0.538548240106982,"Y",TRUE
4384,"N",0.0756809964714201,"N",TRUE
4383,"N",0.0518918418316873,"N",TRUE
4379,"Y",0.994506530336643,"Y",TRUE
4377,"N",0.926930419562444,"Y",FALSE
4376,"N",0.0520300336484964,"N",TRUE
4372,"Y",0.884085158616253,"Y",TRUE
4368,"N",1,"Y",FALSE
4367,"Y",0.657775721707329,"Y",TRUE
4364,"Y",0.0340906239485088,"N",FALSE
4362,"Y",0.876076856386625,"Y",TRUE
4358,"N",0.0127100232303846,"N",TRUE
4356,"N",0.0886935583668513,"N",TRUE
4355,"N",1.24239152880785e-11,"N",TRUE
4349,"N",0.122422304255201,"N",TRUE
4347,"N",1.86169240327442e-10,"N",TRUE
4346,"Y",0.996236541532195,"Y",TRUE
4534,"N",0.815619598511002,"Y",FALSE
4532,"N",0.157943693258375,"N",TRUE
4522,"N",0.190434992773652,"N",TRUE
4515,"N",2.16266228819993e-10,"N",TRUE
4513,"N",0.00144239236575572,"N",TRUE
4507,"N",0.0564187996370845,"N",TRUE
4504,"N",0.498067757148805,"Y",FALSE
4493,"Y",0.9253272529951,"Y",TRUE
4492,"N",0.000538326027692391,"N",TRUE
4489,"N",0.0178104271144855,"N",TRUE
4480,"N",0.00706821852394594,"N",TRUE
4477,"N",2.22044604925031e-16,"N",TRUE
4469,"N",0.00705250600275235,"N",TRUE
4467,"Y",0.966588951417784,"Y",TRUE
4465,"Y",0.746558381800269,"Y",TRUE
4464,"N",0.0498700368718384,"N",TRUE
4463,"N",0.0042337370832098,"N",TRUE
4460,"N",0.00690935512934345,"N",TRUE
4453,"N",0.0803552811424352,"N",TRUE
4452,"N",0.0333666016882884,"N",TRUE
4451,"Y",0.984523579166691,"Y",TRUE
4450,"N",0.0040238844561421,"N",TRUE
4629,"N",0.00635821313127009,"N",TRUE
4623,"N",2.22044604925031e-16,"N",TRUE
4621,"N",0.0927179492647542,"N",TRUE
4620,"N",0.0243196554872848,"N",TRUE
4619,"Y",0.812453812953921,"Y",TRUE
4608,"N",0.0286608235370566,"N",TRUE
4607,"N",2.5720463081579e-10,"N",TRUE
4606,"N",0.0806930623303457,"N",TRUE
4601,"N",6.37665669923709e-11,"N",TRUE
4600,"N",0.0836217367225214,"N",TRUE
4597,"N",0.674885450876926,"Y",FALSE
4596,"N",0.0212721353261345,"N",TRUE
4593,"Y",0.981164091738139,"Y",TRUE
4590,"N",0.2496178627738,"N",TRUE
4587,"Y",0.939866993695059,"Y",TRUE
4581,"N",0.0377731525391752,"N",TRUE
4577,"N",0.308194303465085,"N",TRUE
4573,"N",0.0272317682721287,"N",TRUE
4572,"N",0.304507809737037,"N",TRUE
4571,"N",0.12268538580211,"N",TRUE
4568,"N",3.72185035439976e-11,"N",TRUE
4559,"N",2.22044604925031e-16,"N",TRUE
4552,"N",0.0415170221627694,"N",TRUE
4551,"N",0.0623391597681376,"N",TRUE
4545,"N",0.063198515684766,"N",TRUE
4541,"Y",0.722556216916731,"Y",TRUE
4539,"N",0.171633047575822,"N",TRUE
4536,"N",2.64455309544224e-09,"N",TRUE
4535,"N",0.176759359556292,"N",TRUE
4714,"N",0.103408188431895,"N",TRUE
4711,"N",0.0268110918035397,"N",TRUE
4710,"N",2.22044604925031e-16,"N",TRUE
4708,"N",6.04903442136289e-10,"N",TRUE
4706,"N",2.22044604925031e-16,"N",TRUE
4702,"N",0.105682948894931,"N",TRUE
4696,"N",0.0533421568506434,"N",TRUE
4691,"N",2.27777932421694e-12,"N",TRUE
4689,"N",0.0192327807274296,"N",TRUE
4688,"N",0.317148321582333,"N",TRUE
4685,"N",0.113524706582293,"N",TRUE
4682,"N",0.898270254693061,"Y",FALSE
4678,"N",2.51788659628813e-10,"N",TRUE
4677,"N",0.0874368631820037,"N",TRUE
4671,"N",2.22044604925031e-16,"N",TRUE
4668,"N",5.78926649588756e-11,"N",TRUE
4665,"N",3.75538457240699e-11,"N",TRUE
4664,"N",1.51826276027418e-12,"N",TRUE
4663,"N",0.0119727004468538,"N",TRUE
4660,"N",0.0135041196187964,"N",TRUE
4658,"N",0.0167590245293748,"N",TRUE
4657,"N",0.313325352232814,"N",TRUE
4656,"N",0.00862727501610115,"N",TRUE
4650,"N",8.95746471923993e-11,"N",TRUE
4649,"N",3.84208418352301e-11,"N",TRUE
4648,"N",0.0817351852467331,"N",TRUE
4647,"Y",0.975835605575668,"Y",TRUE
4641,"N",1.07595553949162e-05,"N",TRUE
4640,"N",0.023412967217655,"N",TRUE
4638,"N",1.43284890478878e-11,"N",TRUE
4637,"N",0.0472064690519438,"N",TRUE
4636,"N",0.00651358020571243,"N",TRUE
4633,"N",0.274124412711841,"N",TRUE
4632,"Y",5.9697334650076e-10,"N",FALSE
4631,"N",0.176651489534288,"N",TRUE
4630,"Y",0.981198132297624,"Y",TRUE
4731,"N",0.017018991660796,"N",TRUE
4730,"N",0.184497764615152,"N",TRUE
4729,"Y",0.979635868947486,"Y",TRUE
4726,"N",0.0190555863270446,"N",TRUE
4725,"Y",0.952457586913423,"Y",TRUE
4752,"N",0.278709377754404,"N",TRUE
4751,"N",0.744727539483779,"Y",FALSE
4746,"N",0.0273848599872453,"N",TRUE
4739,"Y",0.999667128972529,"Y",TRUE
4738,"N",0.673038999779235,"Y",FALSE
4735,"Y",0.557088874133968,"Y",TRUE
4842,"N",0.00630509015306763,"N",TRUE
4837,"N",0.0172894349194798,"N",TRUE
4834,"N",0.0986575058981738,"N",TRUE
4830,"N",0.0880505244151111,"N",TRUE
4829,"N",2.23272436460567e-10,"N",TRUE
4828,"N",0.0471493990732624,"N",TRUE
4824,"N",2.22044604925031e-16,"N",TRUE
4819,"Y",0.923019903295151,"Y",TRUE
4813,"N",0.0121867412314343,"N",TRUE
4810,"N",1.78183702084874e-10,"N",TRUE
4807,"N",0.0587067508784142,"N",TRUE
4806,"N",2.35841487966928e-10,"N",TRUE
4801,"N",0.332539554995859,"N",TRUE
4800,"N",0.00296021319555092,"N",TRUE
4798,"N",0.0346894612290062,"N",TRUE
4793,"N",0.0731852959344865,"N",TRUE
4792,"N",0.68759563293394,"Y",FALSE
4789,"N",0.181173596268037,"N",TRUE
4785,"N",0.00234787760140954,"N",TRUE
4784,"N",0.0769396797963146,"N",TRUE
4782,"Y",0.68846781083884,"Y",TRUE
4779,"N",0.0354768827648911,"N",TRUE
4778,"N",0.0700666420762297,"N",TRUE
4775,"Y",0.0523926824586404,"N",FALSE
4773,"N",1.2224580600417e-05,"N",TRUE
4771,"N",0.968687117557156,"Y",FALSE
4769,"N",9.03462164485836e-10,"N",TRUE
4768,"N",0.0176540255269961,"N",TRUE
4763,"N",0.95270615082349,"Y",FALSE
4762,"N",0.0234116206960487,"N",TRUE
4759,"N",0.0216190510494748,"N",TRUE
4758,"N",0.273262791236187,"N",TRUE
4757,"Y",0.0877616050128013,"N",FALSE
4930,"N",2.22044604925031e-16,"N",TRUE
4921,"N",2.22044604925031e-16,"N",TRUE
4917,"N",0.255726735328708,"N",TRUE
4915,"N",6.77497346751013e-11,"N",TRUE
4911,"N",0.351166195705531,"N",TRUE
4907,"N",0.29849487959392,"N",TRUE
4905,"N",2.22044604925031e-16,"N",TRUE
4893,"N",2.22044604925031e-16,"N",TRUE
4889,"N",5.94636740751978e-10,"N",TRUE
4886,"N",2.77718338408443e-10,"N",TRUE
4885,"N",0.00697435807425177,"N",TRUE
4884,"N",0.00709670948463143,"N",TRUE
4882,"N",0.986468002997632,"Y",FALSE
4881,"N",0.0178119343598577,"N",TRUE
4880,"N",0.0195276774944459,"N",TRUE
4874,"N",0.000176451889353327,"N",TRUE
4871,"N",0.00909982058704389,"N",TRUE
4870,"N",0.150239256848132,"N",TRUE
4869,"N",0.00361720896726247,"N",TRUE
4868,"N",0.177895332733295,"N",TRUE
4860,"N",5.46913092950942e-12,"N",TRUE
4859,"N",7.23383767844271e-11,"N",TRUE
4857,"N",0.00635200627961425,"N",TRUE
4856,"N",0.00398295873280273,"N",TRUE
4853,"N",0.929627175194098,"Y",FALSE
4848,"N",0.0587850246855065,"N",TRUE
4845,"N",0.156015008203436,"N",TRUE
5013,"Y",0.952410181835249,"Y",TRUE
5010,"N",0.320844309108128,"N",TRUE
5006,"N",0.141688798883111,"N",TRUE
5003,"N",0.00833060713954091,"N",TRUE
5001,"N",0.00845191023584134,"N",TRUE
4997,"N",0.292704238742274,"N",TRUE
4991,"N",2.42894101372295e-11,"N",TRUE
4987,"N",0.800072472763079,"Y",FALSE
4983,"N",0.0247481967745848,"N",TRUE
4979,"N",0.109992629499438,"N",TRUE
4976,"N",0.00405358883487267,"N",TRUE
4975,"N",0.973944561416442,"Y",FALSE
4971,"Y",0.817457520182445,"Y",TRUE
4961,"Y",0.598574287719021,"Y",TRUE
4958,"N",2.22044604925031e-16,"N",TRUE
4957,"Y",0.597004676294368,"Y",TRUE
4955,"N",0.618863637124096,"Y",FALSE
4953,"N",0.00249138421080529,"N",TRUE
4942,"N",0.0352160027317494,"N",TRUE
4939,"Y",0.975926838531923,"Y",TRUE
4934,"N",0.0406912863643707,"N",TRUE
5118,"N",0.00741933889516732,"N",TRUE
5113,"N",2.22044604925031e-16,"N",TRUE
5110,"N",0.0137521180327207,"N",TRUE
5109,"N",0.0745139758529902,"N",TRUE
5108,"N",0.0354052982941731,"N",TRUE
5107,"N",7.88546310367557e-11,"N",TRUE
5104,"N",2.22044604925031e-16,"N",TRUE
5102,"N",3.32778886751629e-12,"N",TRUE
5101,"Y",0.672291029182111,"Y",TRUE
5086,"N",0.00203398549918838,"N",TRUE
5085,"N",0.00114536119502168,"N",TRUE
5082,"N",2.22044604925031e-16,"N",TRUE
5072,"N",0.0258239008774287,"N",TRUE
5071,"N",0.0569338202474262,"N",TRUE
5067,"Y",0.512203192820513,"Y",TRUE
5058,"Y",3.21845421212751e-11,"N",FALSE
5053,"N",2.22044604925031e-16,"N",TRUE
5047,"N",0.0238100939263331,"N",TRUE
5044,"N",7.2077316151871e-06,"N",TRUE
5043,"N",0.0295791807253156,"N",TRUE
5041,"N",0.109454398120952,"N",TRUE
5039,"N",0.0118330569723688,"N",TRUE
5036,"N",0.0250431085870467,"N",TRUE
5034,"N",0.0162764669348535,"N",TRUE
5032,"N",0.00218977034020518,"N",TRUE
5031,"N",0.106316827063836,"N",TRUE
5024,"N",0.0322104265232571,"N",TRUE
5022,"N",0.0104863409525011,"N",TRUE
5021,"Y",0.623980492524448,"Y",TRUE
5018,"N",0.215286313950672,"N",TRUE
5017,"Y",0.914381682023378,"Y",TRUE
5016,"N",4.30529639856531e-10,"N",TRUE
5204,"N",0.00604016701091631,"N",TRUE
5201,"N",0.0754535456977157,"N",TRUE
5199,"N",2.22044604925031e-16,"N",TRUE
5197,"N",2.22044604925031e-16,"N",TRUE
5196,"N",0.00193301226907533,"N",TRUE
5183,"N",7.26552129828146e-12,"N",TRUE
5174,"N",1.98892676492543e-12,"N",TRUE
5170,"Y",0.964038138155383,"Y",TRUE
5165,"N",0.00543130141933485,"N",TRUE
5162,"N",1.2432508419823e-10,"N",TRUE
5158,"N",3.15132863615686e-11,"N",TRUE
5153,"Y",0.845335620969144,"Y",TRUE
5150,"N",0.0129044622693102,"N",TRUE
5149,"N",7.08907976015778e-11,"N",TRUE
5144,"N",0.853063351404778,"Y",FALSE
5143,"N",0.0104456563100677,"N",TRUE
5139,"N",0.0991380845542297,"N",TRUE
5137,"N",0.00241633502290496,"N",TRUE
5136,"N",0.0708161848591584,"N",TRUE
5134,"Y",0.237584790524314,"N",FALSE
5132,"N",0.0832330137601786,"N",TRUE
5130,"Y",0.892204157476146,"Y",TRUE
5126,"N",0.0824593552330007,"N",TRUE
5123,"N",0.0278250103151848,"N",TRUE
5206,"Y",0.868060085904819,"Y",TRUE
5231,"N",2.22044604925031e-16,"N",TRUE
5227,"N",2.22044604925031e-16,"N",TRUE
5225,"N",2.22044604925031e-16,"N",TRUE
5221,"Y",0.994378532700085,"Y",TRUE
5218,"Y",0.402733823277001,"Y",TRUE
5217,"N",0.533162101097141,"Y",FALSE
5216,"Y",5.85572305044771e-10,"N",FALSE
5215,"N",0.0552967140248928,"N",TRUE
5327,"N",2.22044604925031e-16,"N",TRUE
5325,"Y",0.522772350433833,"Y",TRUE
5324,"N",0.0265468038030628,"N",TRUE
5322,"N",2.22044604925031e-16,"N",TRUE
5319,"N",0.0330653033042714,"N",TRUE
5313,"N",0.0357171742268753,"N",TRUE
5308,"N",1.89700053808744e-10,"N",TRUE
5305,"Y",0.837021028219713,"Y",TRUE
5302,"N",7.81570563067397e-13,"N",TRUE
5295,"N",2.22044604925031e-16,"N",TRUE
5284,"N",0.0119366556070621,"N",TRUE
5282,"N",2.96313542270246e-10,"N",TRUE
5273,"N",0.0321709001507352,"N",TRUE
5272,"N",0.0131872565329877,"N",TRUE
5270,"N",0.0217480146423425,"N",TRUE
5269,"N",0.00384077812839772,"N",TRUE
5261,"N",0.00274475669110175,"N",TRUE
5257,"N",0.00771687768955207,"N",TRUE
5252,"N",0.0126996118091233,"N",TRUE
5249,"Y",0.999999999998158,"Y",TRUE
5247,"N",1.02319529602993e-05,"N",TRUE
5246,"N",0.109898143064354,"N",TRUE
5244,"N",0.804122615311922,"Y",FALSE
5241,"N",0.42584861104702,"Y",FALSE
5239,"Y",0.0549433679247224,"N",FALSE
5403,"N",0.0614277155550253,"N",TRUE
5399,"N",7.81391713249433e-13,"N",TRUE
5397,"N",0.0258387674765913,"N",TRUE
5395,"Y",0.091521983227403,"N",FALSE
5394,"N",2.22044604925031e-16,"N",TRUE
5391,"N",2.22044604925031e-16,"N",TRUE
5387,"Y",0.544914386178853,"Y",TRUE
5386,"N",0.0966716573036336,"N",TRUE
5383,"N",2.44755667035669e-11,"N",TRUE
5378,"N",6.49530735917366e-11,"N",TRUE
5377,"N",0.0093909347131559,"N",TRUE
5376,"N",0.504673685276525,"Y",FALSE
5375,"N",0.00954603245166671,"N",TRUE
5372,"N",0.194168168889428,"N",TRUE
5371,"N",0.000514172659380427,"N",TRUE
5369,"N",0.000692780916031765,"N",TRUE
5367,"N",0.848648605604922,"Y",FALSE
5366,"N",2.7372174332275e-10,"N",TRUE
5362,"N",0.002739827398049,"N",TRUE
5356,"N",0.043083998831527,"N",TRUE
5354,"Y",0.212316009896354,"N",FALSE
5349,"Y",0.793714208824557,"Y",TRUE
5342,"Y",0.143579697192412,"N",FALSE
5336,"N",6.89983352957519e-06,"N",TRUE
5335,"N",2.95440111963494e-12,"N",TRUE
5334,"N",4.89954809279125e-12,"N",TRUE
5332,"N",0.0217450141123903,"N",TRUE
5329,"Y",0.96155269486986,"Y",TRUE
5496,"N",2.22044604925031e-16,"N",TRUE
5495,"N",2.22044604925031e-16,"N",TRUE
5489,"N",2.22044604925031e-16,"N",TRUE
5486,"Y",3.900520576919e-12,"N",FALSE
5483,"N",0.24924189188418,"N",TRUE
5482,"N",0.0150518467506238,"N",TRUE
5479,"N",0.0133860511714711,"N",TRUE
5476,"N",2.22044604925031e-16,"N",TRUE
5470,"N",0.465927097887722,"Y",FALSE
5469,"N",2.22044604925031e-16,"N",TRUE
5464,"N",2.22044604925031e-16,"N",TRUE
5457,"N",0.0456156823030665,"N",TRUE
5456,"Y",0.128825665572155,"N",FALSE
5454,"N",0.0320938387446384,"N",TRUE
5453,"N",0.0465021088792931,"N",TRUE
5451,"N",0.00651376914205518,"N",TRUE
5446,"N",0.12265101922328,"N",TRUE
5445,"Y",1,"Y",TRUE
5429,"N",0.0752610266998017,"N",TRUE
5426,"Y",0.679493863022916,"Y",TRUE
5424,"N",0.536919250218345,"Y",FALSE
5423,"Y",2.22044604925031e-16,"N",FALSE
5422,"N",0.184468605476849,"N",TRUE
5419,"N",0.0200305751421301,"N",TRUE
5410,"Y",0.98618152584242,"Y",TRUE
5596,"N",2.22044604925031e-16,"N",TRUE
5595,"N",0.160373998490766,"N",TRUE
5592,"N",2.22044604925031e-16,"N",TRUE
5583,"N",0.0096747216978682,"N",TRUE
5580,"N",1.0552992509181e-12,"N",TRUE
5579,"N",0.00762254231464899,"N",TRUE
5576,"N",8.11694262409996e-12,"N",TRUE
5574,"N",2.22044604925031e-16,"N",TRUE
5573,"Y",3.65258134025951e-12,"N",FALSE
5570,"N",0.00845297885922328,"N",TRUE
5569,"N",0.0487062699739139,"N",TRUE
5568,"Y",0.872397293669321,"Y",TRUE
5565,"Y",0.959274680216312,"Y",TRUE
5563,"N",0.715373579185925,"Y",FALSE
5555,"N",0.00422757760188328,"N",TRUE
5551,"N",4.00801172385115e-09,"N",TRUE
5547,"N",2.91179719929589e-10,"N",TRUE
5544,"N",0.00405141836855627,"N",TRUE
5543,"N",0.0255022443401065,"N",TRUE
5539,"N",0.12003222730808,"N",TRUE
5536,"Y",0.966404433718742,"Y",TRUE
5525,"N",2.22044604925031e-16,"N",TRUE
5524,"N",5.50978629698989e-10,"N",TRUE
5523,"N",0.961363768628506,"Y",FALSE
5521,"Y",0.837216328757528,"Y",TRUE
5517,"N",0.0241326667748697,"N",TRUE
5511,"N",0.050915214366141,"N",TRUE
5509,"N",0.00384106182736795,"N",TRUE
5508,"N",4.30281604293875e-11,"N",TRUE
5506,"N",0.0205201067026087,"N",TRUE
5502,"Y",0.995568804467681,"Y",TRUE
5686,"N",2.22044604925031e-16,"N",TRUE
5682,"N",0.0145488951567324,"N",TRUE
5681,"N",0.0271144490531306,"N",TRUE
5680,"N",0.0532840333946429,"N",TRUE
5673,"N",0.102386279474662,"N",TRUE
5665,"Y",2.22044604925031e-16,"N",FALSE
5663,"N",1.39800365188204e-10,"N",TRUE
5658,"Y",0.872633699314925,"Y",TRUE
5659,"Y",0.941901335821139,"Y",TRUE
5657,"N",9.61077132008048e-11,"N",TRUE
5652,"N",0.0235305436091067,"N",TRUE
