"UniqueID","Popular.fctr","Popular.fctr.predict.Conditional.X.glm.prob","Popular.fctr.predict.Conditional.X.glm","Popular.fctr.predict.Conditional.X.glm.accurate"
3662,"N",2.22044604925031e-16,"N",TRUE
3668,"Y",2.22044604925031e-16,"N",FALSE
3673,"N",2.22044604925031e-16,"N",TRUE
3675,"N",2.22044604925031e-16,"N",TRUE
3679,"N",2.22044604925031e-16,"N",TRUE
3685,"N",2.22044604925031e-16,"N",TRUE
3686,"N",1,"Y",FALSE
3689,"Y",1,"Y",TRUE
3690,"N",2.22044604925031e-16,"N",TRUE
3694,"Y",1,"Y",TRUE
3701,"N",2.22044604925031e-16,"N",TRUE
3706,"Y",1,"Y",TRUE
3707,"N",2.22044604925031e-16,"N",TRUE
3710,"Y",1,"Y",TRUE
3712,"N",2.22044604925031e-16,"N",TRUE
3713,"N",2.22044604925031e-16,"N",TRUE
3723,"N",2.22044604925031e-16,"N",TRUE
3728,"N",2.22044604925031e-16,"N",TRUE
3731,"Y",2.22044604925031e-16,"N",FALSE
3734,"Y",1,"Y",TRUE
3735,"N",2.22044604925031e-16,"N",TRUE
3743,"Y",2.22044604925031e-16,"N",FALSE
3745,"Y",1,"Y",TRUE
3750,"Y",1,"Y",TRUE
3755,"N",2.22044604925031e-16,"N",TRUE
3761,"N",2.22044604925031e-16,"N",TRUE
3765,"Y",2.22044604925031e-16,"N",FALSE
3770,"N",2.22044604925031e-16,"N",TRUE
3773,"N",2.22044604925031e-16,"N",TRUE
3774,"Y",1,"Y",TRUE
3776,"N",2.22044604925031e-16,"N",TRUE
3778,"N",2.22044604925031e-16,"N",TRUE
3779,"N",2.22044604925031e-16,"N",TRUE
3780,"N",2.22044604925031e-16,"N",TRUE
3781,"Y",1,"Y",TRUE
3784,"N",2.22044604925031e-16,"N",TRUE
3789,"N",2.22044604925031e-16,"N",TRUE
3792,"N",2.22044604925031e-16,"N",TRUE
3798,"N",2.22044604925031e-16,"N",TRUE
3800,"N",2.22044604925031e-16,"N",TRUE
3801,"N",2.22044604925031e-16,"N",TRUE
3804,"N",2.22044604925031e-16,"N",TRUE
3806,"N",2.22044604925031e-16,"N",TRUE
3809,"Y",2.22044604925031e-16,"N",FALSE
3817,"N",2.22044604925031e-16,"N",TRUE
3818,"N",2.22044604925031e-16,"N",TRUE
3820,"N",2.22044604925031e-16,"N",TRUE
3825,"Y",1,"Y",TRUE
3826,"Y",2.22044604925031e-16,"N",FALSE
3835,"Y",1,"Y",TRUE
3844,"N",2.22044604925031e-16,"N",TRUE
3845,"Y",1,"Y",TRUE
3846,"N",2.22044604925031e-16,"N",TRUE
3847,"N",2.22044604925031e-16,"N",TRUE
3848,"N",2.22044604925031e-16,"N",TRUE
3849,"N",2.22044604925031e-16,"N",TRUE
3850,"N",2.22044604925031e-16,"N",TRUE
3851,"Y",2.22044604925031e-16,"N",FALSE
3852,"N",2.22044604925031e-16,"N",TRUE
3857,"N",2.22044604925031e-16,"N",TRUE
3861,"N",2.22044604925031e-16,"N",TRUE
3864,"N",2.22044604925031e-16,"N",TRUE
3868,"N",2.22044604925031e-16,"N",TRUE
3869,"Y",1,"Y",TRUE
3880,"Y",2.22044604925031e-16,"N",FALSE
3881,"N",2.22044604925031e-16,"N",TRUE
3882,"Y",2.22044604925031e-16,"N",FALSE
3893,"N",2.22044604925031e-16,"N",TRUE
3907,"N",2.22044604925031e-16,"N",TRUE
3908,"Y",2.22044604925031e-16,"N",FALSE
3911,"N",2.22044604925031e-16,"N",TRUE
3914,"N",2.22044604925031e-16,"N",TRUE
3915,"N",2.22044604925031e-16,"N",TRUE
3920,"N",2.22044604925031e-16,"N",TRUE
3922,"N",2.22044604925031e-16,"N",TRUE
3925,"N",2.22044604925031e-16,"N",TRUE
3930,"N",2.22044604925031e-16,"N",TRUE
3931,"N",2.22044604925031e-16,"N",TRUE
3932,"N",2.22044604925031e-16,"N",TRUE
3936,"N",2.22044604925031e-16,"N",TRUE
3946,"N",2.22044604925031e-16,"N",TRUE
3947,"N",2.22044604925031e-16,"N",TRUE
3948,"N",2.22044604925031e-16,"N",TRUE
3955,"Y",1,"Y",TRUE
3956,"Y",1,"Y",TRUE
3957,"N",2.22044604925031e-16,"N",TRUE
3958,"N",2.22044604925031e-16,"N",TRUE
3962,"N",2.22044604925031e-16,"N",TRUE
3963,"N",2.22044604925031e-16,"N",TRUE
3966,"Y",1,"Y",TRUE
3967,"Y",2.22044604925031e-16,"N",FALSE
3970,"N",2.22044604925031e-16,"N",TRUE
3971,"N",2.22044604925031e-16,"N",TRUE
3972,"N",2.22044604925031e-16,"N",TRUE
3973,"N",2.22044604925031e-16,"N",TRUE
3975,"Y",1,"Y",TRUE
3978,"N",2.22044604925031e-16,"N",TRUE
3981,"N",2.22044604925031e-16,"N",TRUE
3985,"N",2.22044604925031e-16,"N",TRUE
3989,"N",2.22044604925031e-16,"N",TRUE
3991,"N",2.22044604925031e-16,"N",TRUE
3993,"N",2.22044604925031e-16,"N",TRUE
3994,"N",2.22044604925031e-16,"N",TRUE
3996,"N",2.22044604925031e-16,"N",TRUE
4000,"N",2.22044604925031e-16,"N",TRUE
4003,"N",2.22044604925031e-16,"N",TRUE
4006,"N",2.22044604925031e-16,"N",TRUE
4007,"N",2.22044604925031e-16,"N",TRUE
4010,"N",2.22044604925031e-16,"N",TRUE
4011,"N",2.22044604925031e-16,"N",TRUE
4012,"Y",2.22044604925031e-16,"N",FALSE
4018,"Y",1,"Y",TRUE
4020,"Y",2.22044604925031e-16,"N",FALSE
4025,"N",2.22044604925031e-16,"N",TRUE
4026,"N",2.22044604925031e-16,"N",TRUE
4028,"N",2.22044604925031e-16,"N",TRUE
4037,"N",2.22044604925031e-16,"N",TRUE
4038,"N",2.22044604925031e-16,"N",TRUE
4039,"N",2.22044604925031e-16,"N",TRUE
4041,"N",2.22044604925031e-16,"N",TRUE
4042,"N",1,"Y",FALSE
4043,"N",2.22044604925031e-16,"N",TRUE
4044,"N",1,"Y",FALSE
4047,"N",2.22044604925031e-16,"N",TRUE
4056,"Y",1,"Y",TRUE
4058,"N",2.22044604925031e-16,"N",TRUE
4073,"N",2.22044604925031e-16,"N",TRUE
4088,"N",2.22044604925031e-16,"N",TRUE
4089,"N",2.22044604925031e-16,"N",TRUE
4091,"N",2.22044604925031e-16,"N",TRUE
4102,"N",2.22044604925031e-16,"N",TRUE
4104,"N",2.22044604925031e-16,"N",TRUE
4108,"N",2.22044604925031e-16,"N",TRUE
4111,"N",2.22044604925031e-16,"N",TRUE
4112,"N",2.22044604925031e-16,"N",TRUE
4114,"N",2.22044604925031e-16,"N",TRUE
4119,"N",2.22044604925031e-16,"N",TRUE
4121,"N",2.22044604925031e-16,"N",TRUE
4127,"N",2.22044604925031e-16,"N",TRUE
4131,"N",2.22044604925031e-16,"N",TRUE
4134,"N",1,"Y",FALSE
4149,"N",2.22044604925031e-16,"N",TRUE
4151,"N",2.22044604925031e-16,"N",TRUE
4153,"N",2.22044604925031e-16,"N",TRUE
4154,"Y",1,"Y",TRUE
4156,"N",2.22044604925031e-16,"N",TRUE
4158,"N",2.22044604925031e-16,"N",TRUE
4160,"N",2.22044604925031e-16,"N",TRUE
4161,"N",2.22044604925031e-16,"N",TRUE
4162,"N",2.22044604925031e-16,"N",TRUE
4164,"N",2.22044604925031e-16,"N",TRUE
4170,"N",2.22044604925031e-16,"N",TRUE
4172,"N",2.22044604925031e-16,"N",TRUE
4173,"Y",2.22044604925031e-16,"N",FALSE
4176,"Y",1,"Y",TRUE
4178,"Y",2.22044604925031e-16,"N",FALSE
4180,"N",2.22044604925031e-16,"N",TRUE
4181,"Y",1,"Y",TRUE
4184,"N",2.22044604925031e-16,"N",TRUE
4185,"N",2.22044604925031e-16,"N",TRUE
4189,"Y",1,"Y",TRUE
4195,"N",2.22044604925031e-16,"N",TRUE
4201,"N",2.22044604925031e-16,"N",TRUE
4204,"N",2.22044604925031e-16,"N",TRUE
4207,"N",2.22044604925031e-16,"N",TRUE
4208,"N",2.22044604925031e-16,"N",TRUE
4209,"N",2.22044604925031e-16,"N",TRUE
4210,"N",2.22044604925031e-16,"N",TRUE
4214,"N",2.22044604925031e-16,"N",TRUE
4217,"N",1,"Y",FALSE
4219,"N",2.22044604925031e-16,"N",TRUE
4220,"N",2.22044604925031e-16,"N",TRUE
4225,"N",2.22044604925031e-16,"N",TRUE
4228,"N",2.22044604925031e-16,"N",TRUE
4231,"N",2.22044604925031e-16,"N",TRUE
4237,"N",2.22044604925031e-16,"N",TRUE
4241,"N",2.22044604925031e-16,"N",TRUE
4243,"N",2.22044604925031e-16,"N",TRUE
4247,"N",2.22044604925031e-16,"N",TRUE
4248,"Y",1,"Y",TRUE
4255,"Y",2.22044604925031e-16,"N",FALSE
4256,"N",2.22044604925031e-16,"N",TRUE
4258,"N",2.22044604925031e-16,"N",TRUE
4259,"N",2.22044604925031e-16,"N",TRUE
4261,"N",2.22044604925031e-16,"N",TRUE
4264,"N",2.22044604925031e-16,"N",TRUE
4267,"N",2.22044604925031e-16,"N",TRUE
4271,"N",2.22044604925031e-16,"N",TRUE
4273,"N",2.22044604925031e-16,"N",TRUE
4275,"N",2.22044604925031e-16,"N",TRUE
4276,"N",1,"Y",FALSE
4283,"N",2.22044604925031e-16,"N",TRUE
4302,"N",2.22044604925031e-16,"N",TRUE
4304,"N",2.22044604925031e-16,"N",TRUE
4305,"N",2.22044604925031e-16,"N",TRUE
4307,"N",2.22044604925031e-16,"N",TRUE
4322,"N",2.22044604925031e-16,"N",TRUE
4323,"N",2.22044604925031e-16,"N",TRUE
4324,"Y",1,"Y",TRUE
4329,"N",2.22044604925031e-16,"N",TRUE
4330,"N",2.22044604925031e-16,"N",TRUE
4331,"N",2.22044604925031e-16,"N",TRUE
4334,"N",2.22044604925031e-16,"N",TRUE
4337,"N",2.22044604925031e-16,"N",TRUE
4344,"N",2.22044604925031e-16,"N",TRUE
4346,"Y",1,"Y",TRUE
4349,"N",2.22044604925031e-16,"N",TRUE
4351,"N",2.22044604925031e-16,"N",TRUE
4353,"N",2.22044604925031e-16,"N",TRUE
4357,"N",2.22044604925031e-16,"N",TRUE
4360,"N",2.22044604925031e-16,"N",TRUE
4361,"N",2.22044604925031e-16,"N",TRUE
4362,"Y",1,"Y",TRUE
4363,"Y",1,"Y",TRUE
4364,"Y",2.22044604925031e-16,"N",FALSE
4369,"N",2.22044604925031e-16,"N",TRUE
4370,"N",2.22044604925031e-16,"N",TRUE
4371,"Y",1,"Y",TRUE
4372,"Y",1,"Y",TRUE
4374,"N",2.22044604925031e-16,"N",TRUE
4378,"N",2.22044604925031e-16,"N",TRUE
4381,"N",1,"Y",FALSE
4382,"N",2.22044604925031e-16,"N",TRUE
4385,"N",1,"Y",FALSE
4386,"N",2.22044604925031e-16,"N",TRUE
4387,"Y",1,"Y",TRUE
4388,"N",2.22044604925031e-16,"N",TRUE
4389,"N",2.22044604925031e-16,"N",TRUE
4390,"N",2.22044604925031e-16,"N",TRUE
4391,"N",2.22044604925031e-16,"N",TRUE
4393,"N",1,"Y",FALSE
4401,"N",2.22044604925031e-16,"N",TRUE
4405,"N",2.22044604925031e-16,"N",TRUE
4406,"N",2.22044604925031e-16,"N",TRUE
4411,"N",2.22044604925031e-16,"N",TRUE
4412,"N",2.22044604925031e-16,"N",TRUE
4415,"Y",2.22044604925031e-16,"N",FALSE
4419,"N",2.22044604925031e-16,"N",TRUE
4424,"N",2.22044604925031e-16,"N",TRUE
4426,"N",2.22044604925031e-16,"N",TRUE
4427,"N",2.22044604925031e-16,"N",TRUE
4432,"N",2.22044604925031e-16,"N",TRUE
4435,"N",1,"Y",FALSE
4437,"Y",1,"Y",TRUE
4438,"N",2.22044604925031e-16,"N",TRUE
4442,"N",2.22044604925031e-16,"N",TRUE
4444,"Y",1,"Y",TRUE
4451,"Y",1,"Y",TRUE
4454,"N",2.22044604925031e-16,"N",TRUE
4463,"N",2.22044604925031e-16,"N",TRUE
4465,"Y",2.22044604925031e-16,"N",FALSE
4466,"N",1,"Y",FALSE
4473,"N",2.22044604925031e-16,"N",TRUE
4477,"N",2.22044604925031e-16,"N",TRUE
4488,"N",2.22044604925031e-16,"N",TRUE
4490,"N",2.22044604925031e-16,"N",TRUE
4501,"N",2.22044604925031e-16,"N",TRUE
4504,"N",2.22044604925031e-16,"N",TRUE
4511,"N",2.22044604925031e-16,"N",TRUE
4514,"N",2.22044604925031e-16,"N",TRUE
4515,"N",2.22044604925031e-16,"N",TRUE
4518,"N",2.22044604925031e-16,"N",TRUE
4523,"N",2.22044604925031e-16,"N",TRUE
4524,"N",2.22044604925031e-16,"N",TRUE
4525,"N",2.22044604925031e-16,"N",TRUE
4535,"N",2.22044604925031e-16,"N",TRUE
4540,"Y",2.22044604925031e-16,"N",FALSE
4543,"Y",1,"Y",TRUE
4545,"N",2.22044604925031e-16,"N",TRUE
4546,"Y",1,"Y",TRUE
4547,"N",2.22044604925031e-16,"N",TRUE
4548,"N",2.22044604925031e-16,"N",TRUE
4561,"N",2.22044604925031e-16,"N",TRUE
4562,"N",2.22044604925031e-16,"N",TRUE
4564,"N",2.22044604925031e-16,"N",TRUE
4568,"N",2.22044604925031e-16,"N",TRUE
4569,"N",2.22044604925031e-16,"N",TRUE
4573,"N",2.22044604925031e-16,"N",TRUE
4575,"N",2.22044604925031e-16,"N",TRUE
4580,"N",2.22044604925031e-16,"N",TRUE
4589,"N",2.22044604925031e-16,"N",TRUE
4594,"N",2.22044604925031e-16,"N",TRUE
4597,"N",1,"Y",FALSE
4598,"N",2.22044604925031e-16,"N",TRUE
4599,"N",2.22044604925031e-16,"N",TRUE
4601,"N",2.22044604925031e-16,"N",TRUE
4603,"Y",1,"Y",TRUE
4610,"N",2.22044604925031e-16,"N",TRUE
4615,"N",2.22044604925031e-16,"N",TRUE
4616,"N",2.22044604925031e-16,"N",TRUE
4623,"N",2.22044604925031e-16,"N",TRUE
4626,"N",2.22044604925031e-16,"N",TRUE
4628,"N",2.22044604925031e-16,"N",TRUE
4629,"N",2.22044604925031e-16,"N",TRUE
4641,"N",2.22044604925031e-16,"N",TRUE
4643,"N",2.22044604925031e-16,"N",TRUE
4644,"N",2.22044604925031e-16,"N",TRUE
4646,"N",2.22044604925031e-16,"N",TRUE
4649,"N",2.22044604925031e-16,"N",TRUE
4652,"N",2.22044604925031e-16,"N",TRUE
4659,"N",2.22044604925031e-16,"N",TRUE
4663,"N",2.22044604925031e-16,"N",TRUE
4665,"N",2.22044604925031e-16,"N",TRUE
4667,"N",2.22044604925031e-16,"N",TRUE
4670,"N",2.22044604925031e-16,"N",TRUE
4672,"N",2.22044604925031e-16,"N",TRUE
4675,"N",2.22044604925031e-16,"N",TRUE
4676,"N",2.22044604925031e-16,"N",TRUE
4683,"N",2.22044604925031e-16,"N",TRUE
4687,"N",2.22044604925031e-16,"N",TRUE
4689,"N",2.22044604925031e-16,"N",TRUE
4690,"N",2.22044604925031e-16,"N",TRUE
4691,"N",2.22044604925031e-16,"N",TRUE
4694,"Y",1,"Y",TRUE
4695,"N",2.22044604925031e-16,"N",TRUE
4697,"N",2.22044604925031e-16,"N",TRUE
4698,"N",2.22044604925031e-16,"N",TRUE
4699,"N",2.22044604925031e-16,"N",TRUE
4705,"N",2.22044604925031e-16,"N",TRUE
4706,"N",2.22044604925031e-16,"N",TRUE
4707,"N",2.22044604925031e-16,"N",TRUE
4712,"Y",2.22044604925031e-16,"N",FALSE
4714,"N",2.22044604925031e-16,"N",TRUE
4715,"N",2.22044604925031e-16,"N",TRUE
4717,"N",2.22044604925031e-16,"N",TRUE
4718,"N",2.22044604925031e-16,"N",TRUE
4719,"N",2.22044604925031e-16,"N",TRUE
4721,"Y",2.22044604925031e-16,"N",FALSE
4722,"N",2.22044604925031e-16,"N",TRUE
4723,"N",2.22044604925031e-16,"N",TRUE
4725,"Y",1,"Y",TRUE
4726,"N",2.22044604925031e-16,"N",TRUE
4727,"N",2.22044604925031e-16,"N",TRUE
4729,"Y",1,"Y",TRUE
4731,"N",2.22044604925031e-16,"N",TRUE
4736,"N",2.22044604925031e-16,"N",TRUE
4738,"N",2.22044604925031e-16,"N",TRUE
4743,"Y",2.22044604925031e-16,"N",FALSE
4746,"N",1,"Y",FALSE
4747,"Y",1,"Y",TRUE
4751,"N",1,"Y",FALSE
4756,"N",2.22044604925031e-16,"N",TRUE
4760,"Y",1,"Y",TRUE
4763,"N",1,"Y",FALSE
4767,"N",2.22044604925031e-16,"N",TRUE
4770,"N",2.22044604925031e-16,"N",TRUE
4771,"N",1,"Y",FALSE
4773,"N",2.22044604925031e-16,"N",TRUE
4778,"N",2.22044604925031e-16,"N",TRUE
4789,"N",2.22044604925031e-16,"N",TRUE
4791,"N",2.22044604925031e-16,"N",TRUE
4793,"N",2.22044604925031e-16,"N",TRUE
4794,"N",1,"Y",FALSE
4795,"Y",2.22044604925031e-16,"N",FALSE
4799,"N",1,"Y",FALSE
4800,"N",2.22044604925031e-16,"N",TRUE
4802,"Y",1,"Y",TRUE
4803,"N",2.22044604925031e-16,"N",TRUE
4807,"N",2.22044604925031e-16,"N",TRUE
4808,"N",2.22044604925031e-16,"N",TRUE
4813,"N",2.22044604925031e-16,"N",TRUE
4817,"N",2.22044604925031e-16,"N",TRUE
4818,"N",2.22044604925031e-16,"N",TRUE
4823,"N",2.22044604925031e-16,"N",TRUE
4824,"N",2.22044604925031e-16,"N",TRUE
4828,"N",2.22044604925031e-16,"N",TRUE
4829,"N",2.22044604925031e-16,"N",TRUE
4831,"N",2.22044604925031e-16,"N",TRUE
4832,"N",2.22044604925031e-16,"N",TRUE
4833,"Y",2.22044604925031e-16,"N",FALSE
4837,"N",2.22044604925031e-16,"N",TRUE
4838,"N",2.22044604925031e-16,"N",TRUE
4840,"N",2.22044604925031e-16,"N",TRUE
4841,"N",2.22044604925031e-16,"N",TRUE
4847,"N",2.22044604925031e-16,"N",TRUE
4856,"N",2.22044604925031e-16,"N",TRUE
4860,"N",2.22044604925031e-16,"N",TRUE
4862,"N",2.22044604925031e-16,"N",TRUE
4868,"N",2.22044604925031e-16,"N",TRUE
4872,"N",2.22044604925031e-16,"N",TRUE
4875,"N",2.22044604925031e-16,"N",TRUE
4888,"N",2.22044604925031e-16,"N",TRUE
4891,"N",2.22044604925031e-16,"N",TRUE
4895,"N",2.22044604925031e-16,"N",TRUE
4896,"N",2.22044604925031e-16,"N",TRUE
4897,"N",2.22044604925031e-16,"N",TRUE
4899,"N",2.22044604925031e-16,"N",TRUE
4900,"N",1,"Y",FALSE
4901,"N",2.22044604925031e-16,"N",TRUE
4906,"N",2.22044604925031e-16,"N",TRUE
4908,"N",2.22044604925031e-16,"N",TRUE
4909,"N",2.22044604925031e-16,"N",TRUE
4910,"N",2.22044604925031e-16,"N",TRUE
4911,"N",2.22044604925031e-16,"N",TRUE
4917,"N",2.22044604925031e-16,"N",TRUE
4918,"N",2.22044604925031e-16,"N",TRUE
4920,"N",2.22044604925031e-16,"N",TRUE
4921,"N",2.22044604925031e-16,"N",TRUE
4923,"N",2.22044604925031e-16,"N",TRUE
4929,"N",1,"Y",FALSE
4931,"N",2.22044604925031e-16,"N",TRUE
4936,"Y",1,"Y",TRUE
4937,"N",2.22044604925031e-16,"N",TRUE
4943,"N",1,"Y",FALSE
4946,"N",2.22044604925031e-16,"N",TRUE
4948,"N",2.22044604925031e-16,"N",TRUE
4952,"N",2.22044604925031e-16,"N",TRUE
4956,"N",2.22044604925031e-16,"N",TRUE
4957,"Y",1,"Y",TRUE
4963,"N",2.22044604925031e-16,"N",TRUE
4965,"Y",1,"Y",TRUE
4969,"N",2.22044604925031e-16,"N",TRUE
4971,"Y",1,"Y",TRUE
4974,"N",2.22044604925031e-16,"N",TRUE
4977,"N",2.22044604925031e-16,"N",TRUE
4978,"N",2.22044604925031e-16,"N",TRUE
4990,"N",2.22044604925031e-16,"N",TRUE
4992,"N",2.22044604925031e-16,"N",TRUE
4993,"Y",1,"Y",TRUE
4996,"N",2.22044604925031e-16,"N",TRUE
5007,"N",2.22044604925031e-16,"N",TRUE
5012,"N",2.22044604925031e-16,"N",TRUE
5018,"N",2.22044604925031e-16,"N",TRUE
5021,"Y",1,"Y",TRUE
5024,"N",2.22044604925031e-16,"N",TRUE
5027,"N",2.22044604925031e-16,"N",TRUE
5029,"N",2.22044604925031e-16,"N",TRUE
5030,"N",2.22044604925031e-16,"N",TRUE
5031,"N",2.22044604925031e-16,"N",TRUE
5035,"N",2.22044604925031e-16,"N",TRUE
5037,"N",2.22044604925031e-16,"N",TRUE
5038,"Y",2.22044604925031e-16,"N",FALSE
5049,"Y",1,"Y",TRUE
5053,"N",2.22044604925031e-16,"N",TRUE
5054,"N",2.22044604925031e-16,"N",TRUE
5057,"N",1,"Y",FALSE
5068,"N",2.22044604925031e-16,"N",TRUE
5069,"N",2.22044604925031e-16,"N",TRUE
5086,"N",2.22044604925031e-16,"N",TRUE
5091,"N",2.22044604925031e-16,"N",TRUE
5095,"N",2.22044604925031e-16,"N",TRUE
5096,"N",2.22044604925031e-16,"N",TRUE
5098,"N",2.22044604925031e-16,"N",TRUE
5100,"N",2.22044604925031e-16,"N",TRUE
5101,"Y",1,"Y",TRUE
5103,"N",2.22044604925031e-16,"N",TRUE
5105,"N",2.22044604925031e-16,"N",TRUE
5106,"N",2.22044604925031e-16,"N",TRUE
5107,"N",2.22044604925031e-16,"N",TRUE
5113,"N",2.22044604925031e-16,"N",TRUE
5115,"N",2.22044604925031e-16,"N",TRUE
5118,"N",2.22044604925031e-16,"N",TRUE
5119,"N",2.22044604925031e-16,"N",TRUE
5120,"Y",1,"Y",TRUE
5122,"Y",1,"Y",TRUE
5124,"N",2.22044604925031e-16,"N",TRUE
5127,"N",1,"Y",FALSE
5129,"N",2.22044604925031e-16,"N",TRUE
5132,"N",2.22044604925031e-16,"N",TRUE
5133,"N",2.22044604925031e-16,"N",TRUE
5135,"Y",1,"Y",TRUE
5150,"N",2.22044604925031e-16,"N",TRUE
5156,"Y",2.22044604925031e-16,"N",FALSE
5160,"N",2.22044604925031e-16,"N",TRUE
5163,"Y",1,"Y",TRUE
5169,"N",1,"Y",FALSE
5172,"N",2.22044604925031e-16,"N",TRUE
5176,"N",2.22044604925031e-16,"N",TRUE
5183,"N",2.22044604925031e-16,"N",TRUE
5184,"N",2.22044604925031e-16,"N",TRUE
5188,"N",2.22044604925031e-16,"N",TRUE
5189,"N",2.22044604925031e-16,"N",TRUE
5192,"N",2.22044604925031e-16,"N",TRUE
5194,"N",2.22044604925031e-16,"N",TRUE
5195,"N",2.22044604925031e-16,"N",TRUE
5197,"N",2.22044604925031e-16,"N",TRUE
5202,"N",2.22044604925031e-16,"N",TRUE
5205,"N",2.22044604925031e-16,"N",TRUE
5209,"Y",1,"Y",TRUE
5219,"N",2.22044604925031e-16,"N",TRUE
5221,"Y",1,"Y",TRUE
5222,"Y",1,"Y",TRUE
5223,"Y",1,"Y",TRUE
5224,"N",2.22044604925031e-16,"N",TRUE
5226,"N",2.22044604925031e-16,"N",TRUE
5232,"N",2.22044604925031e-16,"N",TRUE
5233,"N",2.22044604925031e-16,"N",TRUE
5234,"N",2.22044604925031e-16,"N",TRUE
5235,"Y",1,"Y",TRUE
5237,"N",2.22044604925031e-16,"N",TRUE
5241,"N",2.22044604925031e-16,"N",TRUE
5244,"N",1,"Y",FALSE
5245,"Y",1,"Y",TRUE
5252,"N",2.22044604925031e-16,"N",TRUE
5255,"N",2.22044604925031e-16,"N",TRUE
5263,"N",2.22044604925031e-16,"N",TRUE
5270,"N",2.22044604925031e-16,"N",TRUE
5280,"N",2.22044604925031e-16,"N",TRUE
5282,"N",2.22044604925031e-16,"N",TRUE
5291,"N",2.22044604925031e-16,"N",TRUE
5292,"N",2.22044604925031e-16,"N",TRUE
5295,"N",2.22044604925031e-16,"N",TRUE
5296,"N",2.22044604925031e-16,"N",TRUE
5300,"Y",1,"Y",TRUE
5304,"N",2.22044604925031e-16,"N",TRUE
5307,"N",2.22044604925031e-16,"N",TRUE
5310,"Y",1,"Y",TRUE
5313,"N",2.22044604925031e-16,"N",TRUE
5317,"N",1,"Y",FALSE
5318,"N",2.22044604925031e-16,"N",TRUE
5319,"N",2.22044604925031e-16,"N",TRUE
5322,"N",2.22044604925031e-16,"N",TRUE
5328,"Y",1,"Y",TRUE
5329,"Y",1,"Y",TRUE
5333,"N",2.22044604925031e-16,"N",TRUE
5337,"N",2.22044604925031e-16,"N",TRUE
5339,"N",2.22044604925031e-16,"N",TRUE
5341,"N",2.22044604925031e-16,"N",TRUE
5346,"N",1,"Y",FALSE
5349,"Y",1,"Y",TRUE
5351,"N",2.22044604925031e-16,"N",TRUE
5354,"Y",1,"Y",TRUE
5355,"N",2.22044604925031e-16,"N",TRUE
5360,"N",2.22044604925031e-16,"N",TRUE
5361,"N",2.22044604925031e-16,"N",TRUE
5362,"N",2.22044604925031e-16,"N",TRUE
5363,"N",1,"Y",FALSE
5367,"N",1,"Y",FALSE
5368,"N",2.22044604925031e-16,"N",TRUE
5369,"N",2.22044604925031e-16,"N",TRUE
5370,"Y",1,"Y",TRUE
5372,"N",2.22044604925031e-16,"N",TRUE
5373,"N",2.22044604925031e-16,"N",TRUE
5376,"N",2.22044604925031e-16,"N",TRUE
5382,"N",2.22044604925031e-16,"N",TRUE
5387,"Y",2.22044604925031e-16,"N",FALSE
5400,"N",2.22044604925031e-16,"N",TRUE
5401,"N",2.22044604925031e-16,"N",TRUE
5402,"N",2.22044604925031e-16,"N",TRUE
5404,"N",2.22044604925031e-16,"N",TRUE
5412,"N",2.22044604925031e-16,"N",TRUE
5413,"N",2.22044604925031e-16,"N",TRUE
5417,"N",2.22044604925031e-16,"N",TRUE
5423,"Y",1,"Y",TRUE
5424,"N",2.22044604925031e-16,"N",TRUE
5425,"N",2.22044604925031e-16,"N",TRUE
5430,"N",2.22044604925031e-16,"N",TRUE
5433,"N",2.22044604925031e-16,"N",TRUE
5436,"Y",1,"Y",TRUE
5438,"Y",1,"Y",TRUE
5441,"N",2.22044604925031e-16,"N",TRUE
5442,"N",2.22044604925031e-16,"N",TRUE
5448,"N",2.22044604925031e-16,"N",TRUE
5453,"N",2.22044604925031e-16,"N",TRUE
5455,"N",2.22044604925031e-16,"N",TRUE
5457,"N",2.22044604925031e-16,"N",TRUE
5459,"N",2.22044604925031e-16,"N",TRUE
5461,"Y",2.22044604925031e-16,"N",FALSE
5466,"N",1,"Y",FALSE
5480,"N",2.22044604925031e-16,"N",TRUE
5483,"N",2.22044604925031e-16,"N",TRUE
5484,"N",2.22044604925031e-16,"N",TRUE
5486,"Y",2.22044604925031e-16,"N",FALSE
5487,"N",2.22044604925031e-16,"N",TRUE
5492,"Y",2.22044604925031e-16,"N",FALSE
5502,"Y",1,"Y",TRUE
5503,"Y",1,"Y",TRUE
5504,"Y",2.22044604925031e-16,"N",FALSE
5506,"N",2.22044604925031e-16,"N",TRUE
5507,"N",2.22044604925031e-16,"N",TRUE
5510,"N",2.22044604925031e-16,"N",TRUE
5522,"N",2.22044604925031e-16,"N",TRUE
5525,"N",2.22044604925031e-16,"N",TRUE
5526,"N",2.22044604925031e-16,"N",TRUE
5528,"N",2.22044604925031e-16,"N",TRUE
5530,"N",2.22044604925031e-16,"N",TRUE
5533,"Y",1,"Y",TRUE
5534,"N",2.22044604925031e-16,"N",TRUE
5537,"N",2.22044604925031e-16,"N",TRUE
5538,"Y",1,"Y",TRUE
5542,"N",2.22044604925031e-16,"N",TRUE
5551,"N",2.22044604925031e-16,"N",TRUE
5555,"N",2.22044604925031e-16,"N",TRUE
5559,"N",2.22044604925031e-16,"N",TRUE
5561,"N",2.22044604925031e-16,"N",TRUE
